 (1.317548235587820500e+02+1.213399483714321434e+02j), (-2.263573156052649438e+01+-7.798473894906413761e+01j), (1.311864961569874026e+02+2.564253059233943191e+02j), (1.364567817889154924e+02+2.956186793383532745e+02j), (1.394903144543768008e+02+2.635417471671605654e+02j), (1.051176876291681026e+02+1.925857864808517945e+02j), (1.023777701102490312e+02+1.629389403161198118e+02j), (1.268509296962715069e+02+2.141610488797347500e+02j), (1.286702265462873527e+02+2.557143047172905597e+02j), (7.088480991065048897e+01+1.313477797925518189e+02j), (9.189021339096251495e+01+8.463139240656478535e+01j), (2.202485543265189705e+01+8.845434034930893574e+01j), (5.349539249419975562e+01+6.168119700749418399e+01j), (1.157829004572556357e+02+2.259400110989118389e+02j)
 (1.306849362683647939e+02+1.221164246441689585e+02j), (-2.199717762473552796e+01+-7.786009313256522546e+01j), (1.289982970401624129e+02+2.566630519581267436e+02j), (1.339186724097913554e+02+2.958484703615801550e+02j), (1.372329182579301801e+02+2.638992046802929394e+02j), (1.034194606719425309e+02+1.929358911201166507e+02j), (1.009753555569028265e+02+1.633102576659169074e+02j), (1.250015095269974097e+02+2.145469203724364036e+02j), (1.264791097456968032e+02+2.559938521550502060e+02j), (7.007165520767355815e+01+1.316094345136322090e+02j), (9.112902783165083065e+01+8.515443345947434750e+01j), (2.129239224593571933e+01+8.839738656710514420e+01j), (5.292847238412265654e+01+6.187083192610596427e+01j), (1.138366880431401569e+02+2.262673875518580644e+02j)
 (1.296089064664940906e+02+1.228818677998321363e+02j), (-2.136146306732302591e+01+-7.772938186182707909e+01j), (1.268127230804066414e+02+2.568793224965794479e+02j), (1.313833081101236075e+02+2.960530356351235355e+02j), (1.349763076571650799e+02+2.642343123137056864e+02j), (1.017206367802848632e+02+1.932685989729247922e+02j), (9.957184253906501681e+01+1.636674778337288103e+02j), (1.231518147206856071e+02+2.149143348143707613e+02j), (1.242895327657456335e+02+2.562516980076905497e+02j), (6.925660736260246608e+01+1.318640666769118468e+02j), (9.036397333540456600e+01+8.566958415279610506e+01j), (2.056187567662586346e+01+8.833320314458700295e+01j), (5.236095251925507199e+01+6.205473506702292497e+01j), (1.118907050392659102e+02+2.265752975872985360e+02j)
 (1.285268575688411943e+02+1.236362207304035508e+02j), (-2.072865168150027060e+01+-7.759264679075288029e+01j), (1.246300023729197477e+02+2.570741825310759623e+02j), (1.288509610229552322e+02+2.962324396647504159e+02j), (1.327207228153959875e+02+2.645471073811646647e+02j), (1.000214090751559723e+02+1.935839225452616290e+02j), (9.816738513618051343e+01+1.640106055717211291e+02j), (1.213020452160312317e+02+2.152633122718877132e+02j), (1.221017292756766892e+02+2.564878880480940211e+02j), (6.843973786571393703e+01+1.321116543678547259e+02j), (8.959513848827849358e+01+8.617681130867437389e+01j), (1.983338368464829671e+01+8.826182125428758241e+01j), (5.179289470059885758e+01+6.223290813411979627e+01j), (1.099451634166028668e+02+2.268637671672638021e+02j)
 (1.274389135739965582e+02+1.243794277782211708e+02j), (-2.009880669359279537e+01+-7.744993029087990521e+01j), (1.224503619536956052e+02+2.572476996017204556e+02j), (1.263219022597944274e+02+2.963867500489052418e+02j), (1.304664032428874521e+02+2.648376299160900658e+02j), (9.832197038749013984e+01+1.938818765971419396e+02j), (9.676213724768648206e+01+1.643396474069655824e+02j), (1.194524005452847888e+02+2.155938750948808149e+02j), (1.199159321882227260e+02+2.567024707047669381e+02j), (6.762111850996267037e+01+1.323521764709781792e+02j), (8.882261218624104515e+01+8.667608279332391419e+01j), (1.910699378753403010e+01+8.818327295601771709e+01j), (5.122436064634501918e+01+6.240535352873342134e+01j), (1.080002746606420914e+02+2.271328246892356617e+02j)
 (1.263451990458527945e+02+1.251114347422934969e+02j), (-1.947199075459925410e+01+-7.730127544381889493e+01j), (1.202740277700404619e+02+2.573999437808056427e+02j), (1.237964018741721048e+02+2.965160374640134933e+02j), (1.282135877649066629e+02+2.651059226618173170e+02j), (9.662251323096985800e+01+1.941624781378944249e+02j), (9.535625257181226289e+01+1.646546116382425566e+02j), (1.176030798071856083e+02+2.159060479104359160e+02j), (1.177323736282680926e+02+2.568954970507624580e+02j), (6.680082138151375659e+01+1.325856126742338006e+02j), (8.804648362246054205e+01+8.716736752007888356e+01j), (1.838278304994047119e+01+8.809759119081299161e+01j), (5.065541198373116316e+01+6.257207434812709579e+01j), (1.060562497423672284e+02+2.273825009786852718e+02j)
 (1.252458390959157271e+02+1.258321888843951655e+02j), (-1.884826593185103860e+01+-7.714672603359082359e+01j), (1.181012246513121937e+02+2.575309876568699110e+02j), (1.212747288254040967e+02+2.966203756493434298e+02j), (1.259625144899141702e+02+2.653520310614735536e+02j), (9.492322977487064861e+01+1.944257464211096362e+02j), (9.394988458442817603e+01+1.649555083325832925e+02j), (1.157542816399875960e+02+2.161998576161496430e+02j), (1.155512849016657668e+02+2.570670207922223653e+02j), (6.597891885021094538e+01+1.328119434732721231e+02j), (8.726684227456055964e+01+8.765063545228287012e+01j), (1.766082807325461701e+01+8.800480977475362465e+01j), (5.008611024092291331e+01+6.273307438385727863e+01j), (1.041132990893337364e+02+2.276128292812566372e+02j)
 (1.241409593655476016e+02+1.265416389349425685e+02j), (-1.822769370077311279e+01+-7.698632653886298272e+01j), (1.159321762798851978e+02+2.576409063184070760e+02j), (1.187571509425627596e+02+2.966998413914308230e+02j), (1.237134207778967294e+02+2.655760032474693730e+02j), (9.322431181697933766e+01+1.946717029392512472e+02j), (9.254318651794612549e+01+1.652423493215528083e+02j), (1.139062041945802832e+02+2.164753333731195823e+02j), (1.133728964642151453e+02+2.572170982565410782e+02j), (6.515548355998254237e+01+1.330311501755890333e+02j), (8.648377789184587527e+01+8.812585760602031826e+01j), (1.694120498527952989e+01+8.790496339265838799e+01j), (4.951651683892066558e+01+6.288835812004291625e+01j), (1.021716325568601320e+02+2.278238452545959944e+02j)
 (1.230306860081440448e+02+1.272397350986485804e+02j), (-1.761033493674772643e+01+-7.682012212508529103e+01j), (1.137671051623442651e+02+2.577297773372329175e+02j), (1.162439348886637305e+02+2.967545145080672455e+02j), (1.214665432088472556e+02+2.657778900306095125e+02j), (9.152595075659044710e+01+1.949003714179328313e+02j), (9.113631134027555447e+01+1.655151481972745842e+02j), (1.120590451077104177e+02+2.167325065986074435e+02j), (1.111974378908047640e+02+2.573457883801542607e+02j), (6.433058841918662552e+01+1.332432149045545486e+02j), (8.569738048250201246e+01+8.859300605268873596e+01j), (1.622398943000585092e+01+8.779808759165355525e+01j), (4.894669308349249803e+01+6.303793073153813964e+01j), (1.002314593993356482e+02+2.280155869598291929e+02j)
 (1.219151456712486095e+02+1.279264290599561491e+02j), (-1.699624990708223038e+01+-7.664815863652836470e+01j), (1.116062326009126195e+02+2.577976807515095174e+02j), (1.137353461250734057e+02+2.967844778318564636e+02j), (1.192221175513966500e+02+2.659577448888239246e+02j), (8.982833756758434163e+01+1.951117778098605129e+02j), (8.972941173383793512e+01+1.657739203081972335e+02j), (1.102130014753074221e+02+2.169714109583766231e+02j), (1.090251378447244122e+02+2.574531526959533494e+02j), (6.350430659089639818e+01+1.334481206033222804e+02j), (8.490774030076967449e+01+8.905205392141151322e+01j), (1.550925655746972964e+01+8.768421877461817360e+01j), (4.837670015713496241e+01+6.318179808200826386e+01j), (9.829298824164843040e+01+2.281880948526883799e+02j)
 (1.207944654786068526e+02+1.286016739882493880e+02j), (-1.638549826308194568e+01+-7.647048258822479738e+01j), (1.094497786651175346e+02+2.578446990484333128e+02j), (1.112316488761418043e+02+2.967898171933413778e+02j), (1.169803787316022579e+02+2.661156239555204479e+02j), (8.813166277159243123e+01+1.953059502884427445e+02j), (8.832264007464307554e+01+1.660186827546042707e+02j), (1.083682698259168831e+02+2.171920823587053064e+02j), (1.068562240471519260e+02+2.575392553203292891e+02j), (6.267671148312810203e+01+1.336458510386184173e+02j), (8.411494783409600018e+01+8.950297540129098195e+01j), (1.479708101369869588e+01+8.756339419350663889e+01j), (4.780659911106226900e+01+6.331996672190980746e+01j), (9.635642705073939851e+01+2.283414117742896678e+02j)
 (1.196687730121632995e+02+1.292654245428417710e+02j), (-1.577813903222961578e+01+-7.628714115781477290e+01j), (1.072979621636975764e+02+2.578709171465876580e+02j), (1.087331060940670824e+02+2.967706214037041832e+02j), (1.147415608018974638e+02+2.662515860075627074e+02j), (8.643611641125234257e+01+1.954829192410687426e+02j), (8.691614841142995829e+01+1.662494543838679988e+02j), (1.065250460942463206e+02+2.173945589380768695e+02j), (1.046909232468185991e+02+2.576041629398471855e+02j), (6.184787673901214333e+01+1.338363908044100015e+02j), (8.331909379026564011e+01+8.994574574350161811e+01j), (1.408753693074716473e+01+8.743565194254985329e+01j), (4.723645085722579751e+01+6.345244388637485144e+01j), (9.442198310728501554e+01+2.284755829415638289e+02j)
 (1.185381962940040097e+02+1.299176368777411028e+02j), (-1.517423061047238875e+01+-7.609818217729778667e+01j), (1.051510006167560931e+02+2.578764223779647295e+02j), (1.062399794239958339e+02+2.967269822370437851e+02j), (1.125058969102068716e+02+2.663656924528746117e+02j), (8.474188802355810424e+01+1.956427172620564647e+02j), (8.551008844487617466e+01+1.664662557854479985e+02j), (1.046835255948270031e+02+2.175788810585493707e+02j), (1.025294611898581252e+02+2.576479447975547146e+02j), (6.101787622690971347e+01+1.340197253254512475e+02j), (8.252026908451213671e+01+9.038034126322331474e+01j), (1.338069791682284659e+01+8.730103095133627278e+01j), (4.666631616036426067e+01+6.357923749300001504e+01j), (9.248986297751469010e+01+2.285906559373415803e+02j)
 (1.174028637682472436e+02+1.305582686461901289e+02j), (-1.457383075461748234e+01+-7.590365412469148509e+01j), (1.030091102281646158e+02+2.578613044696604675e+02j), (1.037525291693652889e+02+2.966589944122332554e+02j), (1.102736192692320429e+02+2.664580073176736050e+02j), (8.304916661330915417e+01+1.957853791452715484e+02j), (8.410461150687828535e+01+1.666691092856359546e+02j), (1.028439029957961566e+02+2.177450912968048726e+02j), (1.003720625898437078e+02+2.576706726789267350e+02j), (6.018678403047577063e+01+1.341958408607074773e+02j), (8.171856482661313237e+01+9.080673934141415771e+01j), (1.267663704650573386e+01+8.715957097777379659e+01j), (4.609625563008656002e+01+6.370035613954075160e+01j), (9.056027248516531358e+01+2.286866807000953372e+02j)
 (1.162629042828856711e+02+1.311872790049823436e+02j), (-1.397699657483788016e+01+-7.570360611559949859e+01j), (1.008725058582195544e+02+2.578256555252438602e+02j), (1.012710142574922827e+02+2.965667555743595472e+02j), (1.080449591259119018e+02+2.665285972333350628e+02j), (8.135814062666253221e+01+1.959109418764188320e+02j), (8.269986853990690179e+01+1.668580389420463348e+02j), (1.010063722928027090e+02+2.178932344348812364e+02j), (9.821895109801715762e+01+2.576724208974484327e+02j), (5.935467443867064929e+01+1.343647245066553353e+02j), (8.091407230797064187e+01+9.122491842642310189e+01j), (1.197542685106097338e+01+8.701131260093400499e+01j), (4.552632971298770315e+01+6.381580910151125607e+01j), (8.863341668357918479e+01+2.287637095133391369e+02j)
 (1.151184470715822954e+02+1.318046286185526696e+02j), (-1.338378452728892398e+01+-7.549808789468929149e+01j), (9.874140099655708980e+01+2.577695700058069974e+02j), (9.879569220541387153e+01+2.964503662757514348e+02j), (1.058201467310630619e+02+2.665775314228911270e+02j), (7.966899792479186715e+01+1.960194446250073383e+02j), (8.129601007643927346e+01+1.670330705378558775e+02j), (9.917112678304162898e+01+2.180233574505875822e+02j), (9.607034927371547894e+01+2.576532662798400111e+02j), (5.852162193572105053e+01+1.345263642004589997e+02j), (8.010688298867840729e+01+9.163485803544193686e+01j), (1.127713930884716298e+01+8.685629721377976864e+01j), (4.495659868479945942e+01+6.392560632969043155e+01j), (8.670949982794799382e+01+2.288217969946889809e+02j)
 (1.139696217354234449e+02+1.324102796628425551e+02j), (-1.279425040683704573e+01+-7.528714982708176251e+01j), (9.661600773532967423e+01+2.576931447106969699e+02j), (9.632681908598489429e+01+2.963099299565954539e+02j), (1.035994113092033047e+02+2.666048816871644362e+02j), (7.798192575765801848e+01+1.961109287359906830e+02j), (7.989318621847259294e+01+1.671942315757914912e+02j), (9.733835903942016898e+01+2.181355095076049508e+02j), (9.392647855499812692e+01+2.576132881509245749e+02j), (5.768770119103287897e+01+1.346807487230214520e+02j), (7.929708848457862302e+01+9.203653875579678356e+01j), (1.058184583582150395e+01+8.669456701577773572e+01j), (4.438712264257669915e+01+6.402975844753453316e+01j), (8.478872534770795255e+01+2.288610000845858679e+02j)
 (1.128165582246313647e+02+1.330041958289382649e+02j), (-1.220844933990169601e+01+-7.507084288965417329e+01j), (9.449653674264716585e+01+2.575964787579343351e+02j), (9.386464949423752557e+01+2.961455529251472854e+02j), (1.013829810285643021e+02+2.666107223905414685e+02j), (7.629711073789509612e+01+1.961854377210842131e+02j), (7.849154661712142911e+01+1.673415512718682692e+02j), (9.550826088485942478e+01+2.182297419452746396e+02j), (9.178755922948042212e+01+2.575525683181443242e+02j), (5.685298704905682854e+01+1.348278677019102929e+02j), (7.848478055431017708e+01+9.242994224607897991e+01j), (9.889617276143232161e+00+8.652616500539679123e+01j), (4.381796149692054598e+01+6.412827674849683035e+01j), (8.287129581908972398e+01+2.288813780346823137e+02j)
 (1.116593868202393907e+02+1.335863423264832477e+02j), (-1.162643577741153322e+01+-7.484921866225730014e+01j), (9.238319723628805491e+01+2.574796735643220131e+02j), (9.140943651400796455e+01+2.959573443375380748e+02j), (9.917108297129635730e+01+2.665951304463864062e+02j), (7.461473881481512649e+01+1.962430172497603849e+02j), (7.709124045230194611e+01+1.674750605488783037e+02j), (9.368102336673621267e+01+2.183061082680752065e+02j), (8.965381040537698709e+01+2.574711910557241481e+02j), (5.601755451910861439e+01+1.349677116141563999e+02j), (7.767005108634974420e+01+9.281505123711519900e+01j), (9.200523892876599774e+00+8.635113497249379577e+01j), (4.324917496423942254e+01+6.422117319325494122e+01j), (8.095741293782809578e+01+2.288829923958963661e+02j)
 (1.104982381157328888e+02+1.341566858868627605e+02j), (-1.104826348787582546e+01+-7.462232931884926757e+01j), (9.027619695768262886e+01+2.573428328252476263e+02j), (8.896143168483457941e+01+2.957454161771831309e+02j), (9.696394310387103133e+01+2.665581853020989911e+02j), (7.293499524853733362e+01+1.962837151399241975e+02j), (7.569241641250638963e+01+1.675947920296326856e+02j), (9.185683673146840533e+01+2.183646641347908428e+02j), (8.752544998275956800e+01+2.573692430884894975e+02j), (5.518147876514552763e+01+1.351002717889267899e+02j), (7.685299208604889998e+01+9.319184953277701311e+01j), (8.514635358794956588e+00+8.616952149058819543e+01j), (4.268082255904936062e+01+6.430846040684622267e+01j), (7.904727749203445342e+01+2.288659070061335115e+02j)
 (1.093332429986578660e+02+1.347151947661617442e+02j), (-1.047398555057231739e+01+-7.439022761854660359e+01j), (8.817574214617290806e+01+2.571860624941826927e+02j), (8.652088496913307836e+01+2.955098832337934027e+02j), (9.476178624768483871e+01+2.664999689238182441e+02j), (7.125806458424384005e+01+1.963075813482702472e+02j), (7.429522267467066854e+01+1.677007800299561211e+02j), (9.003589039924706583e+01+2.184054673473723653e+02j), (8.540269462503266595e+01+2.572468135753380807e+02j), (5.434483509550066316e+01+1.352255404100685041e+02j), (7.603369566266802337e+01+9.356032201062967602e+01j), (7.832020747287279150e+00+8.598136990902645493e+01j), (4.211296358631439318e+01+6.439015167571193388e+01j), (7.714108933523729661e+01+2.288301879776798842e+02j)
 (1.081645326322013858e+02+1.352618387478942736e+02j), (-9.903654348852178657e+00+-7.415296689659467688e+01j), (8.608203751355262057e+01+2.570094707618841312e+02j), (8.408804471965325433e+01+2.952508630819957034e+02j), (9.256483604986878788e+01+2.664205657807760304e+02j), (6.958413062656735804e+01+1.963146679603229643e+02j), (7.289980688413830023e+01+1.677930605514370654e+02j), (8.821837293892066612e+01+2.184285778394934425e+02j), (8.328575973063340143e+01+2.571039940923701010e+02j), (5.350769895257689512e+01+1.353435105185247096e+02j), (7.521225401641007124e+01+9.392045462242037956e+01j), (7.152748523368262390e+00+8.578672634503799088e+01j), (4.154565713382813641e+01+6.446626094465055701e+01j), (7.523904735959384027e+01+2.287759036842682576e+02j)
 (1.069922384367454811e+02+1.357965891455055782e+02j), (-9.337321563563550697e+00+-7.391060105525902202e+01j), (8.399528621889096769e+01+2.568131680352994977e+02j), (8.166315764722202175e+01+2.949684760595639545e+02j), (9.037331495430868245e+01+2.663200628293014915e+02j), (6.791337641411423931e+01+1.963050291801620517e+02j), (7.150631613472351944e+01+1.678716712739336572e+02j), (8.640447204303359285e+01+2.184340576648035892e+02j), (8.117485940495757291e+01+2.569408786156801625e+02j), (5.267014590250163053e+01+1.354541760146220781e+02j), (7.438875942545557507e+01+9.427223439440594177e+01j), (6.476886534793662165e+00+8.558563767568378466e+01j), (4.097896206463814650e+01+6.453680281368092153e+01j), (7.334134946927750320e+01+2.287031247478197713e+02j)
 (1.058164920713986277e+02+1.363194188046454371e+02j), (-8.775038166593990496e+00+-7.366318455463857617e+01j), (8.191568984364261041e+01+2.565972669161823774e+02j), (7.924646878877753409e+01+2.946628452452663964e+02j), (8.818744417287901172e+01+2.661985494964810073e+02j), (6.624598419412669159e+01+1.962787213198351139e+02j), (7.011489694887700352e+01+1.679366515478373287e+02j), (8.459437450302330319e+01+2.184219709848802324e+02j), (7.907020643251645708e+01+2.567575635038126620e+02j), (5.183225162474477088e+01+1.355575316602279372e+02j), (7.356330423300120458e+01+9.461564942752002594e+01j), (5.804502003281858613e+00+8.537815152969922394e+01j), (4.041293700951337087e+01+6.460179253481567230e+01j), (7.144819255404512148e+01+2.286119240248635549e+02j)
 (1.046374254155063568e+02+1.368303021052133772e+02j), (-8.216854414533438344e+00+-7.341077240340317189e+01j), (7.984344836704910620e+01+2.563618821794189557e+02j), (7.683822147569946992e+01+2.943340964363317767e+02j), (8.600744365689614312e+01+2.660561176634748790e+02j), (6.458213539728866692e+01+1.962358027884586704e+02j), (6.872569525795658762e+01+1.679880423860951169e+02j), (8.278826618458056430e+01+2.183923840568818946e+02j), (7.697201224933030517e+01+2.565541474798844206e+02j), (5.099409190170072748e+01+1.356535730807775337e+02j), (7.273598083430384520e+01+9.495068889738004714e+01j), (5.135661515843220393e+00+8.516431627923245173e+01j), (3.984764035945646299e+01+6.466124600874583450e+01j), (6.955977246298732553e+01+2.285023765926360397e+02j)
 (1.034551705501448708e+02+1.373292149631746781e+02j), (-7.662819842458055142e+00+-7.315342014945611027e+01j), (7.777876014183387099e+01+2.561071307510724182e+02j), (7.443865730243909695e+01+2.939823581255392924e+02j), (8.383353206879367292e+01+2.658928616484947156e+02j), (6.292201061267838469e+01+1.961763340810102818e+02j), (6.733885638260673545e+01+1.680258864559923211e+02j), (8.098633200317470937e+01+2.183453652209049949e+02j), (7.488048691555977143e+01+2.563307316133787026e+02j), (5.015574260823673569e+01+1.357422967671705862e+02j), (7.190688166373223567e+01+9.527734305413390814e+01j), (4.470431016218209486e+00+8.494418103147955890e+01j), (3.928313025826157201e+01+6.471517978143680239e+01j), (6.767628397846721100e+01+2.283745597348635954e+02j)
 (1.022698597396002640e+02+1.378161348321483501e+02j), (-7.112983257836233975e+00+-7.289118387052408821e+01j), (7.572182187019421917e+01+2.558331316861476807e+02j), (7.204801609545486940e+01+2.936077614779350711e+02j), (8.166592675402549162e+01+2.657088781894444196e+02j), (6.126578956287246314e+01+1.961003777668130681e+02j), (6.595452501324895422e+01+1.680502280706972442e+02j), (7.918875589974953755e+01+2.182809848870456619e+02j), (7.279583908838141326e+01+2.560874193016114191e+02j), (4.931727970120919480e+01+1.358237000775363867e+02j), (7.107609918182804165e+01+9.559560322214673533e+01j), (3.808875796425924776e+00+8.471779562021853849e+01j), (3.871946459511905658e+01+6.476361104063654750e+01j), (6.579792079024979046e+01+2.282285529272300835e+02j)
 (1.010816254128360612e+02+1.382910407047657770e+02j), (-6.567392734557373934e+00+-7.262412016467544618e+01j), (7.367282858009413360e+01+2.555400061460804295e+02j), (6.966653588245770834e+01+2.932104403071809884e+02j), (7.950484371319893739e+01+2.655042664262269341e+02j), (5.961365107920464368e+01+1.960079984777155175e+02j), (6.457284519068677753e+01+1.680611131805683840e+02j), (7.739572081659214575e+01+2.181993155221702239e+02j), (7.071827599511068740e+01+2.558243162508757393e+02j), (4.847877920894900683e+01+1.358977812388674522e+02j), (7.024372586237866756e+01+9.590546179952777095e+01j), (3.151060488423758077e+00+8.448521059724279780e+01j), (3.815670099726784059e+01+6.480655761229681389e+01j), (6.392487546982710711e+01+2.280644378225323692e+02j)
