Timestamp,F3 Value,F3 Quality,FC5 Value,FC5 Quality,F7 Value,F7 Quality,T7 Value,T7 Quality,P7 Value,P7 Quality,O1 Value,O1 Quality,O2 Value,O2 Quality,P8 Value,P8 Quality,T8 Value,T8 Quality,F8 Value,F8 Quality,AF4 Value,AF4 Quality,FC6 Value,FC6 Quality,F4 Value,F4 Quality,AF3 Value,AF3 Quality,X Value,Y Value,Z Value
2018-01-25 14:10:42.970000,4135.80645161,0,4175.16129032,0,4131.61290323,0,4159.03225806,0,4154.83870968,0,4154.83870968,0,4155.16129032,0,4171.29032258,0,4138.70967742,0,4133.22580645,0,4145.80645161,0,4201.61290323,0,4899.03225806,0,4149.67741935,0,0,0,?
2018-01-25 14:10:42.974000,4136.12903226,0,4175.48387097,0,4134.19354839,0,4152.90322581,0,4154.51612903,0,4151.61290323,0,4163.5483871,0,4132.25806452,0,4140.64516129,0,4130.96774194,0,4144.51612903,0,4214.19354839,0,4907.41935484,0,4160.0,0,0,0,?
2018-01-25 14:10:42.975000,4143.22580645,0,4165.16129032,0,4150.64516129,0,4174.19354839,0,4169.35483871,0,4165.16129032,0,4163.22580645,0,4176.4516129,0,4140.0,0,4150.0,0,4153.5483871,0,4198.70967742,0,4878.70967742,0,4136.77419355,0,0,0,?
2018-01-25 14:10:42.985000,4130.0,0,4166.4516129,0,4160.0,0,4152.90322581,0,4143.5483871,0,4140.32258065,0,4176.77419355,0,4178.70967742,0,4140.0,0,4138.38709677,0,4159.67741935,0,4226.12903226,0,4892.58064516,0,4179.03225806,0,0,0,?
2018-01-25 14:10:42.993000,4149.67741935,0,4160.32258065,0,4149.67741935,0,4174.51612903,0,4175.48387097,0,4156.12903226,0,4165.16129032,0,4172.58064516,0,4140.32258065,0,4166.77419355,0,4130.96774194,0,4201.29032258,0,4897.41935484,0,4128.06451613,0,0,0,?
2018-01-25 14:10:42.997000,4169.67741935,0,4172.90322581,0,4174.19354839,0,4162.58064516,0,4162.25806452,0,4151.61290323,0,4166.77419355,0,4176.4516129,0,4144.19354839,0,4167.41935484,0,4133.22580645,0,4210.32258065,0,4898.38709677,0,4169.35483871,0,0,0,?
2018-01-25 14:10:43.005000,4136.12903226,0,4160.64516129,0,4175.48387097,0,4146.77419355,0,4153.22580645,0,4157.09677419,0,4131.93548387,0,4133.5483871,0,4141.93548387,0,4176.77419355,0,4148.38709677,0,4220.0,0,4879.03225806,0,4130.96774194,0,0,0,?
2018-01-25 14:10:43.014000,4150.0,0,4157.74193548,0,4160.64516129,0,4170.96774194,0,4131.29032258,0,4177.41935484,0,4159.03225806,0,4168.38709677,0,4133.87096774,0,4162.58064516,0,4169.35483871,0,4189.03225806,0,4882.90322581,0,4138.38709677,0,0,0,?
2018-01-25 14:10:43.023000,4144.51612903,0,4131.93548387,0,4129.67741935,0,4141.93548387,0,4142.90322581,0,4149.67741935,0,4158.06451613,0,4171.61290323,0,4140.0,0,4146.12903226,0,4162.90322581,0,4217.41935484,0,4908.38709677,0,4179.35483871,0,0,0,?
2018-01-25 14:10:43.029000,4166.12903226,0,4168.06451613,0,4155.16129032,0,4158.06451613,0,4157.74193548,0,4169.67741935,0,4160.64516129,0,4172.25806452,0,4143.22580645,0,4161.93548387,0,4170.96774194,0,4200.64516129,0,4878.70967742,0,4176.12903226,0,0,0,?
