Timestamp,F3 Value,F3 Quality,FC5 Value,FC5 Quality,F7 Value,F7 Quality,T7 Value,T7 Quality,P7 Value,P7 Quality,O1 Value,O1 Quality,O2 Value,O2 Quality,P8 Value,P8 Quality,T8 Value,T8 Quality,F8 Value,F8 Quality,AF4 Value,AF4 Quality,FC6 Value,FC6 Quality,F4 Value,F4 Quality,AF3 Value,AF3 Quality,X Value,Y Value,Z Value
2018-01-26 08:14:58.145000,4166.77419355,0,4199.67741935,0,4183.87096774,0,4137.74193548,0,4227.09677419,0,4293.22580645,0,4202.90322581,0,4166.77419355,0,4169.03225806,0,4149.03225806,0,4164.51612903,0,4217.74193548,0,4174.51612903,0,4191.61290323,0,0,0,?
2018-01-26 08:14:58.148000,4157.09677419,0,4206.4516129,0,4236.77419355,0,4170.64516129,0,4223.5483871,0,4259.35483871,0,4194.51612903,0,4193.22580645,0,4196.12903226,0,4178.38709677,0,4193.22580645,0,4227.74193548,0,4143.5483871,0,4194.51612903,0,0,0,?
2018-01-26 08:14:58.156000,4163.87096774,0,4203.87096774,0,4211.61290323,0,4206.77419355,0,4214.51612903,0,4278.38709677,0,4230.32258065,0,4173.87096774,0,4199.03225806,0,4159.03225806,0,4185.80645161,0,4219.67741935,0,4132.90322581,0,4187.41935484,0,0,0,?
2018-01-26 08:14:58.162000,4168.06451613,0,4191.93548387,0,4162.90322581,0,4196.77419355,0,4182.90322581,0,4230.32258065,0,4167.41935484,0,4159.67741935,0,4168.38709677,0,4170.96774194,0,4201.61290323,0,4239.03225806,0,4163.5483871,0,4188.06451613,0,0,0,?
2018-01-26 08:14:58.179000,4151.61290323,0,4191.29032258,0,4177.41935484,0,4194.83870968,0,4166.4516129,0,4231.61290323,0,4161.61290323,0,4146.12903226,0,4179.03225806,0,4155.16129032,0,4209.67741935,0,4198.06451613,0,4178.38709677,0,4197.74193548,0,0,0,?
2018-01-26 08:14:58.188000,4171.29032258,0,4176.12903226,0,4219.67741935,0,4211.61290323,0,4248.38709677,0,4277.74193548,0,4228.38709677,0,4181.61290323,0,4178.70967742,0,4170.96774194,0,4187.41935484,0,4196.77419355,0,4174.83870968,0,4170.64516129,0,0,0,?
2018-01-26 08:14:58.194000,4171.61290323,0,4177.09677419,0,4226.12903226,0,4186.77419355,0,4238.70967742,0,4277.74193548,0,4202.58064516,0,4200.64516129,0,4198.70967742,0,4180.0,0,4187.74193548,0,4219.67741935,0,4150.0,0,4206.12903226,0,0,0,?
2018-01-26 08:14:58.200000,4162.90322581,0,4193.5483871,0,4229.03225806,0,4171.29032258,0,4166.4516129,0,4252.90322581,0,4189.03225806,0,4145.80645161,0,4167.41935484,0,4132.58064516,0,4171.93548387,0,4179.67741935,0,4161.61290323,0,4178.38709677,0,0,0,?
2018-01-26 08:14:58.206000,4175.16129032,0,4206.77419355,0,4187.41935484,0,4165.48387097,0,4173.87096774,0,4249.35483871,0,4164.51612903,0,4178.06451613,0,4154.83870968,0,4171.29032258,0,4171.93548387,0,4193.87096774,0,4130.32258065,0,4191.93548387,0,0,0,?
2018-01-26 08:14:58.235000,4160.96774194,0,4186.12903226,0,4198.70967742,0,4188.38709677,0,4234.19354839,0,4263.5483871,0,4224.83870968,0,4185.48387097,0,4183.87096774,0,4170.96774194,0,4193.87096774,0,4227.41935484,0,4161.29032258,0,4199.35483871,0,0,0,?
2018-01-26 08:14:58.242000,4160.96774194,0,4186.12903226,0,4198.70967742,0,4188.38709677,0,4234.19354839,0,4263.5483871,0,4224.83870968,0,4185.48387097,0,4183.87096774,0,4170.96774194,0,4193.87096774,0,4227.41935484,0,4161.29032258,0,4199.35483871,0,0,0,?
2018-01-26 08:14:58.246000,4171.29032258,0,4184.83870968,0,4266.77419355,0,4114.83870968,0,4220.64516129,0,4261.29032258,0,4238.70967742,0,4204.19354839,0,4191.29032258,0,4197.41935484,0,4205.48387097,0,4223.87096774,0,4145.80645161,0,4195.16129032,0,0,0,?
2018-01-26 08:14:58.255000,4171.61290323,0,4174.51612903,0,4248.38709677,0,4095.80645161,0,4194.51612903,0,4275.48387097,0,4210.32258065,0,4163.22580645,0,4204.83870968,0,4170.0,0,4197.74193548,0,4228.06451613,0,4134.51612903,0,4191.61290323,0,0,0,?
2018-01-26 08:14:58.259000,4167.09677419,0,4185.16129032,0,4232.25806452,0,4107.41935484,0,4210.96774194,0,4229.35483871,0,4203.87096774,0,4201.61290323,0,4206.4516129,0,4164.19354839,0,4184.51612903,0,4231.93548387,0,4143.22580645,0,4200.32258065,0,0,0,?
2018-01-26 08:14:58.265000,4175.48387097,0,4192.90322581,0,4239.35483871,0,4082.25806452,0,4193.22580645,0,4275.80645161,0,4203.5483871,0,4180.96774194,0,4209.35483871,0,4161.61290323,0,4179.35483871,0,4218.70967742,0,4138.70967742,0,4202.58064516,0,0,0,?
2018-01-26 08:14:58.270000,4156.12903226,0,4177.74193548,0,4218.06451613,0,4104.83870968,0,4185.48387097,0,4239.67741935,0,4189.67741935,0,4155.80645161,0,4178.06451613,0,4177.41935484,0,4185.80645161,0,4219.03225806,0,4139.03225806,0,4189.03225806,0,0,0,?
2018-01-26 08:14:58.281000,4177.09677419,0,4175.80645161,0,4228.70967742,0,4092.58064516,0,4205.48387097,0,4231.61290323,0,4172.90322581,0,4153.22580645,0,4144.83870968,0,4174.51612903,0,4185.48387097,0,4204.51612903,0,4140.64516129,0,4199.03225806,0,0,0,?
2018-01-26 08:14:58.285000,4177.41935484,0,4172.25806452,0,4237.09677419,0,4077.74193548,0,4199.67741935,0,4249.67741935,0,4181.93548387,0,4181.29032258,0,4168.06451613,0,4164.51612903,0,4180.0,0,4184.51612903,0,4144.51612903,0,4201.93548387,0,0,0,?
2018-01-26 08:14:58.294000,4159.35483871,0,4171.29032258,0,4252.58064516,0,4068.70967742,0,4200.96774194,0,4263.22580645,0,4202.58064516,0,4211.29032258,0,4203.5483871,0,4186.12903226,0,4192.58064516,0,4198.06451613,0,4161.61290323,0,4200.64516129,0,0,0,?
2018-01-26 08:14:58.298000,4187.41935484,0,4184.51612903,0,4257.74193548,0,4068.38709677,0,4177.41935484,0,4244.19354839,0,4196.77419355,0,4195.48387097,0,4176.4516129,0,4162.58064516,0,4198.70967742,0,4201.61290323,0,4161.61290323,0,4162.90322581,0,0,0,?
2018-01-26 08:14:58.308000,4168.38709677,0,4183.22580645,0,4240.96774194,0,4112.58064516,0,4180.96774194,0,4240.96774194,0,4163.87096774,0,4151.29032258,0,4141.93548387,0,4199.67741935,0,4196.12903226,0,4172.90322581,0,4147.41935484,0,4204.83870968,0,0,0,?
2018-01-26 08:14:58.312000,4162.90322581,0,4189.35483871,0,4212.25806452,0,4068.38709677,0,4152.90322581,0,4233.87096774,0,4202.25806452,0,4147.09677419,0,4140.32258065,0,4173.5483871,0,4196.77419355,0,4173.87096774,0,4146.12903226,0,4203.5483871,0,0,0,?
2018-01-26 08:14:58.339000,4180.96774194,0,4203.22580645,0,4203.87096774,0,4098.38709677,0,4209.03225806,0,4230.0,0,4187.41935484,0,4190.32258065,0,4176.77419355,0,4175.80645161,0,4206.4516129,0,4223.5483871,0,4173.5483871,0,4161.61290323,0,0,0,?
2018-01-26 08:14:58.341000,4168.70967742,0,4197.74193548,0,4200.64516129,0,4099.67741935,0,4161.61290323,0,4218.70967742,0,4190.96774194,0,4180.64516129,0,4162.25806452,0,4204.51612903,0,4210.32258065,0,4237.09677419,0,4177.74193548,0,4204.19354839,0,0,0,?
2018-01-26 08:14:58.356000,4173.87096774,0,4182.90322581,0,4197.09677419,0,4071.29032258,0,4132.25806452,0,4223.5483871,0,4189.67741935,0,4173.5483871,0,4149.03225806,0,4183.22580645,0,4193.87096774,0,4198.38709677,0,4147.09677419,0,4206.77419355,0,0,0,?
2018-01-26 08:14:58.360000,4168.38709677,0,4180.96774194,0,4226.77419355,0,4106.12903226,0,4171.93548387,0,4197.74193548,0,4205.16129032,0,4134.83870968,0,4145.16129032,0,4191.29032258,0,4200.0,0,4202.25806452,0,4159.03225806,0,4210.64516129,0,0,0,?
2018-01-26 08:14:58.368000,4178.70967742,0,4205.80645161,0,4207.41935484,0,4114.19354839,0,4179.67741935,0,4210.96774194,0,4193.22580645,0,4169.67741935,0,4200.64516129,0,4201.29032258,0,4217.09677419,0,4234.19354839,0,4181.61290323,0,4162.90322581,0,0,0,?
2018-01-26 08:14:58.375000,4184.51612903,0,4216.12903226,0,4197.41935484,0,4106.12903226,0,4172.90322581,0,4195.16129032,0,4180.64516129,0,4189.67741935,0,4167.74193548,0,4185.16129032,0,4220.96774194,0,4238.70967742,0,4176.12903226,0,4208.70967742,0,0,0,?
2018-01-26 08:14:58.383000,4166.12903226,0,4206.4516129,0,4207.41935484,0,4120.96774194,0,4188.06451613,0,4209.67741935,0,4181.61290323,0,4162.58064516,0,4156.12903226,0,4174.51612903,0,4222.25806452,0,4229.03225806,0,4173.5483871,0,4201.93548387,0,0,0,?
2018-01-26 08:14:58.387000,4180.64516129,0,4210.96774194,0,4197.74193548,0,4132.25806452,0,4169.67741935,0,4196.77419355,0,4184.19354839,0,4195.80645161,0,4181.61290323,0,4205.16129032,0,4213.87096774,0,4220.32258065,0,4173.5483871,0,4208.38709677,0,0,0,?
2018-01-26 08:14:58.395000,4171.29032258,0,4202.58064516,0,4198.38709677,0,4129.35483871,0,4186.4516129,0,4221.29032258,0,4175.16129032,0,4181.93548387,0,4165.48387097,0,4235.16129032,0,4206.77419355,0,4223.22580645,0,4175.48387097,0,4205.48387097,0,0,0,?
2018-01-26 08:14:58.421000,4172.90322581,0,4196.77419355,0,4234.83870968,0,4141.61290323,0,4209.35483871,0,4237.09677419,0,4187.41935484,0,4194.83870968,0,4173.22580645,0,4239.35483871,0,4210.96774194,0,4234.19354839,0,4174.19354839,0,4206.4516129,0,0,0,?
2018-01-26 08:14:58.429000,4185.48387097,0,4205.80645161,0,4232.58064516,0,4130.96774194,0,4181.61290323,0,4195.16129032,0,4192.58064516,0,4185.48387097,0,4197.74193548,0,4226.77419355,0,4211.93548387,0,4238.38709677,0,4170.32258065,0,4207.74193548,0,0,0,?
2018-01-26 08:14:58.434000,4164.19354839,0,4201.29032258,0,4211.61290323,0,4104.19354839,0,4168.06451613,0,4234.51612903,0,4176.77419355,0,4179.67741935,0,4186.4516129,0,4208.38709677,0,4205.16129032,0,4229.35483871,0,4165.80645161,0,4202.90322581,0,0,0,?
2018-01-26 08:14:58.443000,4180.32258065,0,4205.16129032,0,4210.64516129,0,4126.77419355,0,4205.80645161,0,4236.77419355,0,4168.38709677,0,4196.77419355,0,4177.41935484,0,4182.90322581,0,4196.77419355,0,4212.90322581,0,4140.32258065,0,4209.03225806,0,0,0,?
2018-01-26 08:14:58.448000,4173.5483871,0,4198.38709677,0,4175.16129032,0,4120.64516129,0,4196.77419355,0,4230.64516129,0,4175.80645161,0,4199.03225806,0,4161.29032258,0,4177.41935484,0,4189.67741935,0,4213.5483871,0,4176.77419355,0,4185.80645161,0,0,0,?
2018-01-26 08:14:58.456000,4163.5483871,0,4186.12903226,0,4210.32258065,0,4151.29032258,0,4200.32258065,0,4223.5483871,0,4179.35483871,0,4189.35483871,0,4159.03225806,0,4195.48387097,0,4183.5483871,0,4224.51612903,0,4147.74193548,0,4167.41935484,0,0,0,?
2018-01-26 08:14:58.474000,4179.03225806,0,4199.35483871,0,4239.35483871,0,4126.12903226,0,4167.09677419,0,4234.19354839,0,4182.25806452,0,4201.61290323,0,4144.19354839,0,4194.83870968,0,4179.35483871,0,4232.58064516,0,4154.83870968,0,4183.5483871,0,0,0,?
2018-01-26 08:14:58.485000,4176.77419355,0,4199.67741935,0,4184.83870968,0,4110.96774194,0,4166.77419355,0,4194.83870968,0,4197.09677419,0,4164.19354839,0,4141.93548387,0,4163.22580645,0,4192.90322581,0,4193.22580645,0,4138.38709677,0,4192.58064516,0,0,0,?
2018-01-26 08:14:58.492000,4172.58064516,0,4184.51612903,0,4178.06451613,0,4097.41935484,0,4159.67741935,0,4202.90322581,0,4192.58064516,0,4156.12903226,0,4125.48387097,0,4172.90322581,0,4181.29032258,0,4165.48387097,0,4166.12903226,0,4187.41935484,0,0,0,?
2018-01-26 08:14:58.577000,4165.80645161,0,4191.61290323,0,4164.83870968,0,4140.32258065,0,4181.93548387,0,4196.77419355,0,4180.0,0,4163.5483871,0,4174.19354839,0,4171.29032258,0,4207.74193548,0,4199.03225806,0,4158.70967742,0,4200.32258065,0,0,0,?
2018-01-26 08:14:58.583000,4180.64516129,0,4194.83870968,0,4195.48387097,0,4148.06451613,0,4170.96774194,0,4171.29032258,0,4170.64516129,0,4184.19354839,0,4141.93548387,0,4201.93548387,0,4226.12903226,0,4226.12903226,0,4180.0,0,4161.29032258,0,0,0,?
2018-01-26 08:14:58.588000,4181.93548387,0,4175.48387097,0,4231.61290323,0,4121.93548387,0,4178.70967742,0,4166.77419355,0,4189.03225806,0,4178.06451613,0,4133.87096774,0,4209.67741935,0,4222.58064516,0,4204.83870968,0,4180.64516129,0,4170.32258065,0,0,0,?
2018-01-26 08:14:58.593000,4173.87096774,0,4147.09677419,0,4236.12903226,0,4170.32258065,0,4167.74193548,0,4186.77419355,0,4201.29032258,0,4187.74193548,0,4130.0,0,4167.41935484,0,4239.67741935,0,4223.5483871,0,4204.19354839,0,4167.41935484,0,0,0,?
2018-01-26 08:14:58.658000,4202.90322581,0,4114.83870968,0,4234.83870968,0,4158.06451613,0,4180.0,0,4198.38709677,0,4165.48387097,0,4202.58064516,0,4180.64516129,0,4194.83870968,0,4194.51612903,0,4230.32258065,0,4204.83870968,0,4180.0,0,0,0,?
2018-01-26 08:14:58.670000,4158.06451613,0,4120.64516129,0,4198.70967742,0,4153.87096774,0,4200.96774194,0,4224.19354839,0,4203.22580645,0,4191.61290323,0,4192.58064516,0,4195.48387097,0,4231.29032258,0,4260.96774194,0,4192.58064516,0,4176.4516129,0,0,0,?
2018-01-26 08:14:58.695000,4190.64516129,0,4141.61290323,0,4220.96774194,0,4168.06451613,0,4166.77419355,0,4237.41935484,0,4190.64516129,0,4225.48387097,0,4167.09677419,0,4219.67741935,0,4208.38709677,0,4251.29032258,0,4182.90322581,0,4185.16129032,0,0,0,?
2018-01-26 08:14:58.710000,4182.58064516,0,4176.77419355,0,4201.93548387,0,4227.41935484,0,4235.80645161,0,4227.09677419,0,4237.74193548,0,4268.70967742,0,4224.19354839,0,4240.32258065,0,4193.87096774,0,4250.64516129,0,4227.74193548,0,4151.61290323,0,0,0,?
2018-01-26 08:14:58.715000,4175.80645161,0,4141.29032258,0,4170.0,0,4149.35483871,0,4183.87096774,0,4191.29032258,0,4179.03225806,0,4229.35483871,0,4206.4516129,0,4201.61290323,0,4190.0,0,4202.25806452,0,4177.74193548,0,4134.19354839,0,0,0,?
2018-01-26 08:14:58.746000,4186.12903226,0,4153.22580645,0,4171.29032258,0,4122.25806452,0,4132.25806452,0,4185.80645161,0,4177.09677419,0,4167.41935484,0,4138.38709677,0,4234.51612903,0,4167.41935484,0,4212.58064516,0,4180.32258065,0,4174.19354839,0,0,0,?
2018-01-26 08:14:58.756000,4163.5483871,0,4184.51612903,0,4144.83870968,0,4132.90322581,0,4153.5483871,0,4198.70967742,0,4190.96774194,0,4190.64516129,0,4170.32258065,0,4264.83870968,0,4190.0,0,4240.32258065,0,4197.74193548,0,4160.32258065,0,0,0,?
2018-01-26 08:14:58.768000,4192.58064516,0,4206.12903226,0,4175.16129032,0,4166.12903226,0,4161.61290323,0,4175.80645161,0,4172.58064516,0,4219.03225806,0,4194.19354839,0,4272.58064516,0,4203.5483871,0,4234.51612903,0,4182.90322581,0,4138.70967742,0,0,0,?
2018-01-26 08:14:58.778000,4151.93548387,0,4181.29032258,0,4192.58064516,0,4160.0,0,4116.12903226,0,4162.25806452,0,4178.38709677,0,4205.48387097,0,4134.19354839,0,4263.22580645,0,4170.96774194,0,4222.25806452,0,4170.0,0,4149.03225806,0,0,0,?
2018-01-26 08:14:58.791000,4184.83870968,0,4184.83870968,0,4217.41935484,0,4111.93548387,0,4103.5483871,0,4181.29032258,0,4201.61290323,0,4178.38709677,0,4197.41935484,0,4271.29032258,0,4182.90322581,0,4230.96774194,0,4165.80645161,0,4166.4516129,0,0,0,?
2018-01-26 08:14:58.800000,4165.16129032,0,4197.41935484,0,4186.4516129,0,4126.77419355,0,4077.09677419,0,4163.22580645,0,4162.25806452,0,4148.06451613,0,4148.06451613,0,4215.48387097,0,4204.83870968,0,4202.58064516,0,4178.06451613,0,4176.77419355,0,0,0,?
2018-01-26 08:14:58.836000,4164.83870968,0,4219.67741935,0,4186.4516129,0,4128.38709677,0,4158.06451613,0,4184.51612903,0,4171.61290323,0,4162.58064516,0,4178.70967742,0,4217.09677419,0,4167.09677419,0,4230.96774194,0,4165.16129032,0,4134.51612903,0,0,0,?
2018-01-26 08:14:58.868000,4179.67741935,0,4207.74193548,0,4206.12903226,0,4105.16129032,0,4103.5483871,0,4171.61290323,0,4200.64516129,0,4183.87096774,0,4207.09677419,0,4228.38709677,0,4173.22580645,0,4216.77419355,0,4201.61290323,0,4172.58064516,0,0,0,?
2018-01-26 08:14:58.876000,4196.77419355,0,4202.25806452,0,4210.32258065,0,4145.80645161,0,4109.03225806,0,4158.70967742,0,4199.03225806,0,4171.93548387,0,4206.12903226,0,4259.67741935,0,4175.48387097,0,4241.29032258,0,4182.90322581,0,4178.70967742,0,0,0,?
2018-01-26 08:14:58.884000,4188.06451613,0,4171.29032258,0,4191.61290323,0,4158.06451613,0,4133.22580645,0,4182.25806452,0,4171.93548387,0,4199.67741935,0,4195.48387097,0,4239.67741935,0,4180.0,0,4246.4516129,0,4183.5483871,0,4132.58064516,0,0,0,?
2018-01-26 08:14:59.016000,4189.67741935,0,4187.09677419,0,4146.4516129,0,4135.48387097,0,4104.83870968,0,4139.03225806,0,4204.51612903,0,4166.4516129,0,4197.41935484,0,4245.48387097,0,4190.96774194,0,4250.96774194,0,4200.32258065,0,4166.12903226,0,0,0,?
2018-01-26 08:14:59.047000,4179.67741935,0,4167.41935484,0,4230.32258065,0,4142.25806452,0,4175.48387097,0,4157.74193548,0,4173.5483871,0,4189.03225806,0,4223.22580645,0,4271.61290323,0,4187.09677419,0,4237.74193548,0,4189.35483871,0,4171.61290323,0,0,0,?
2018-01-26 08:14:59.093000,4180.96774194,0,4185.48387097,0,4181.61290323,0,4177.41935484,0,4144.51612903,0,4169.67741935,0,4173.22580645,0,4209.67741935,0,4239.03225806,0,4245.48387097,0,4170.96774194,0,4221.61290323,0,4169.35483871,0,4172.90322581,0,0,0,?
2018-01-26 08:14:59.099000,4186.77419355,0,4173.22580645,0,4190.0,0,4158.70967742,0,4156.12903226,0,4136.12903226,0,4188.06451613,0,4181.93548387,0,4275.16129032,0,4261.61290323,0,4190.96774194,0,4222.25806452,0,4162.58064516,0,4160.64516129,0,0,0,?
2018-01-26 08:14:59.186000,4205.16129032,0,4168.06451613,0,4146.77419355,0,4132.90322581,0,4149.35483871,0,4136.12903226,0,4206.12903226,0,4187.74193548,0,4250.0,0,4240.64516129,0,4166.12903226,0,4207.74193548,0,4182.90322581,0,4157.09677419,0,0,0,?
2018-01-26 08:14:59.242000,4204.51612903,0,4201.93548387,0,4188.70967742,0,4177.41935484,0,4133.87096774,0,4135.80645161,0,4178.38709677,0,4173.5483871,0,4255.48387097,0,4206.77419355,0,4191.29032258,0,4187.09677419,0,4184.51612903,0,4177.09677419,0,0,0,?
2018-01-26 08:14:59.295000,4204.51612903,0,4201.93548387,0,4188.70967742,0,4177.41935484,0,4133.87096774,0,4135.80645161,0,4178.38709677,0,4173.5483871,0,4255.48387097,0,4206.77419355,0,4191.29032258,0,4187.09677419,0,4184.51612903,0,4177.09677419,0,0,0,?
2018-01-26 08:14:59.461000,4192.90322581,0,4219.03225806,0,4191.93548387,0,4116.12903226,0,4170.0,0,4146.77419355,0,4202.90322581,0,4210.0,0,4189.67741935,0,4208.06451613,0,4166.4516129,0,4205.16129032,0,4191.61290323,0,4131.93548387,0,0,0,?
2018-01-26 08:14:59.583000,4194.83870968,0,4212.25806452,0,4168.38709677,0,4152.58064516,0,4193.87096774,0,4133.87096774,0,4195.16129032,0,4224.19354839,0,4189.67741935,0,4206.4516129,0,4184.51612903,0,4217.09677419,0,4227.41935484,0,4147.09677419,0,0,0,?
2018-01-26 08:14:59.605000,4190.0,0,4227.41935484,0,4185.16129032,0,4139.67741935,0,4195.16129032,0,4102.58064516,0,4206.77419355,0,4212.58064516,0,4209.03225806,0,4189.03225806,0,4180.0,0,4240.64516129,0,4174.83870968,0,4140.96774194,0,0,0,?
2018-01-26 08:14:59.612000,4191.93548387,0,4219.35483871,0,4185.48387097,0,4172.58064516,0,4199.67741935,0,4111.29032258,0,4184.83870968,0,4210.96774194,0,4158.70967742,0,4210.0,0,4187.74193548,0,4176.4516129,0,4197.41935484,0,4138.38709677,0,0,0,?
2018-01-26 08:14:59.626000,4188.38709677,0,4238.70967742,0,4179.03225806,0,4137.09677419,0,4172.58064516,0,4139.67741935,0,4169.35483871,0,4199.35483871,0,4136.77419355,0,4168.70967742,0,4185.80645161,0,4161.93548387,0,4165.16129032,0,4133.87096774,0,0,0,?
2018-01-26 08:14:59.634000,4197.74193548,0,4239.03225806,0,4208.70967742,0,4155.80645161,0,4196.4516129,0,4116.12903226,0,4172.90322581,0,4185.80645161,0,4159.35483871,0,4204.83870968,0,4188.38709677,0,4175.16129032,0,4200.32258065,0,4155.80645161,0,0,0,?
2018-01-26 08:14:59.641000,4196.4516129,0,4238.70967742,0,4175.48387097,0,4164.51612903,0,4195.48387097,0,4111.93548387,0,4171.93548387,0,4209.67741935,0,4130.64516129,0,4176.77419355,0,4170.64516129,0,4160.64516129,0,4186.12903226,0,4134.51612903,0,0,0,?
2018-01-26 08:14:59.649000,4202.90322581,0,4236.77419355,0,4173.5483871,0,4180.0,0,4161.93548387,0,4112.25806452,0,4209.35483871,0,4180.32258065,0,4163.22580645,0,4160.96774194,0,4200.96774194,0,4161.29032258,0,4182.90322581,0,4154.51612903,0,0,0,?
2018-01-26 08:14:59.657000,4186.77419355,0,4239.03225806,0,4188.06451613,0,4184.51612903,0,4192.25806452,0,4112.90322581,0,4161.29032258,0,4164.19354839,0,4143.5483871,0,4146.77419355,0,4190.32258065,0,4167.74193548,0,4188.06451613,0,4179.03225806,0,0,0,?
2018-01-26 08:14:59.666000,4182.25806452,0,4205.16129032,0,4164.83870968,0,4130.0,0,4133.5483871,0,4096.77419355,0,4188.38709677,0,4185.48387097,0,4134.83870968,0,4177.09677419,0,4187.41935484,0,4176.77419355,0,4211.29032258,0,4133.5483871,0,0,0,?
2018-01-26 08:14:59.672000,4184.51612903,0,4242.90322581,0,4155.16129032,0,4152.58064516,0,4174.83870968,0,4102.25806452,0,4182.90322581,0,4173.87096774,0,4114.51612903,0,4160.0,0,4175.80645161,0,4195.16129032,0,4210.32258065,0,4133.5483871,0,0,0,?
2018-01-26 08:14:59.680000,4195.48387097,0,4210.96774194,0,4197.74193548,0,4168.70967742,0,4161.93548387,0,4159.03225806,0,4169.03225806,0,4180.0,0,4154.51612903,0,4153.22580645,0,4185.16129032,0,4193.5483871,0,4187.74193548,0,4143.5483871,0,0,0,?
2018-01-26 08:14:59.685000,4186.12903226,0,4210.64516129,0,4188.06451613,0,4177.41935484,0,4224.19354839,0,4132.58064516,0,4187.74193548,0,4220.0,0,4176.12903226,0,4164.51612903,0,4189.67741935,0,4156.4516129,0,4195.80645161,0,4137.41935484,0,0,0,?
2018-01-26 08:14:59.696000,4187.74193548,0,4194.19354839,0,4176.4516129,0,4161.29032258,0,4170.96774194,0,4144.51612903,0,4167.74193548,0,4179.03225806,0,4127.09677419,0,4164.51612903,0,4162.90322581,0,4170.32258065,0,4176.77419355,0,4129.03225806,0,0,0,?
2018-01-26 08:14:59.700000,4170.32258065,0,4243.5483871,0,4141.93548387,0,4176.12903226,0,4183.87096774,0,4123.87096774,0,4203.87096774,0,4194.19354839,0,4131.61290323,0,4139.03225806,0,4209.35483871,0,4178.38709677,0,4183.87096774,0,4172.90322581,0,0,0,?
2018-01-26 08:14:59.708000,4195.80645161,0,4228.70967742,0,4136.12903226,0,4136.12903226,0,4194.51612903,0,4120.96774194,0,4191.29032258,0,4197.41935484,0,4156.77419355,0,4123.5483871,0,4175.48387097,0,4170.0,0,4193.87096774,0,4135.80645161,0,0,0,?
