4.707583492640648792e+00,5.670784647418284585e+00,-5.176338978999139862e-02,2.044615594137727754e+00,1.166402776546356934e+00,-7.955678748112370080e+00,-3.350578470775922857e-01,-6.142594221472092109e+00,-1.326588447583955777e+00,-2.318119048090319101e+00,-4.046215237544332766e+00,2.598605132262577500e-01,1.393038342376421657e+00,-3.961226900358068903e+00
1.249460365332248024e+01,1.321342723771737049e+01,-2.017393149453461376e+00,3.749861835871821647e+00,4.728406305220123507e+00,-1.437258888469780871e+01,1.125727811135095013e+00,-1.197798545639722256e+01,-3.099755017275602764e-01,-4.975235627668258331e+00,-1.048847677611374962e+01,1.052278089803854400e+00,2.931731163397328643e-01,-6.808047521357672771e+00
7.038863455281349601e+00,3.973905001522888725e+00,-3.355974058118186054e+00,-6.149820751740669778e+00,5.692891758918316114e+00,5.919147904747778632e+00,3.961579809713473566e+00,3.242212457611806098e+00,2.477515310943399385e+00,3.480354425400813412e-01,-4.114701867405999636e+00,1.983134745298424706e+00,-6.288425999768830543e+00,1.971323714728301368e-01
-1.225439219579148364e+01,-1.907161663966591192e+01,3.034837810648370215e+00,-2.256780102281138767e+01,-5.531211043087338020e+00,2.333826234766336682e+01,-1.306312224320191673e+00,2.149189086307163166e+01,-1.362330635555770053e+00,1.094984107450521016e+01,1.389991539846307234e+01,-7.319333239351412113e-01,-4.453739410337598237e+00,6.859523314621005952e+00
-2.059916812676197040e+01,-2.675670674460744891e+01,9.211244677927213687e+00,-1.336759178157647554e+01,-1.709466978662291226e+01,5.887792260031647018e+00,-1.122203102656608031e+01,1.243799207488973124e+01,-1.503422205102909359e+00,1.095793464333593015e+01,2.061667435292957151e+01,-4.470412118955064074e+00,6.032133081250778517e+00,1.026934491131945570e+01
-5.140238031277490904e+00,-4.330543767550340206e+00,2.946771681374463103e+00,2.488399700167360606e+01,-6.571600860616062967e+00,-7.902957393470081193e+00,-4.277353487723053682e+00,-5.191455768874541299e+00,9.223708191076248397e+00,-2.039668599403132276e+00,5.631277450738348733e+00,2.690299707037806520e-01,9.820705268575814273e+00,1.429849340056938445e+01
1.302030462547261003e+01,2.312175727194587083e+01,-7.640275580931383814e+00,3.945985443208410004e+01,1.380104128066941271e+01,-1.544752833991561936e+00,1.414246310904636950e+01,-7.276925405191820850e+00,7.957355870517754504e+00,-8.698013572629962553e+00,-1.706323228249197754e+01,4.590454212721450489e+00,5.961935313127910696e+00,1.901661304347710413e+00
9.709598199535310670e+00,2.071593337536013024e+01,-1.038262711458172305e+01,5.350098573392308765e+00,1.571508783790072350e+01,-3.313430820521127806e+00,1.111934262900018311e+01,-4.821868927270216432e+00,-1.053905688352252312e+01,-7.010819881321352476e+00,-1.992549043584068968e+01,-3.051101204301853720e-01,-3.209448653544879182e+00,-2.402931479269006232e+01
-5.881000454779042208e+00,-3.255658634825277176e+00,-1.513404152937020575e+00,-2.760425026222185707e+01,-1.307572777176160272e-01,-8.629257144719982620e+00,-1.003519913727982527e+01,-6.420078182492171770e+00,-1.640728000803559183e+01,-8.559842207803855629e+00,2.482125079019239067e+00,-1.919862637013344031e+00,-9.528435146928261545e+00,-2.546925950732972410e+01
-9.111193968980671798e+00,-1.295636807364327225e+01,1.015901409616566653e+01,-2.007452433372563405e+01,-1.066834174316075590e+01,-2.472166990246437379e+00,-1.244980755957761254e+01,-6.012736898474326352e+00,-3.310225057160576689e+00,-6.453181286675647499e+00,1.692344628248924820e+01,9.809458178856065302e-01,-9.353554201409146174e+00,-2.537809120237222160e-01
2.051576939831587509e-01,-6.275756804560177926e+00,5.331820191261417818e+00,2.155983981255662485e+00,-6.163712585131646549e+00,7.479768935808593255e+00,6.121706471757929258e+00,-1.779957086410173250e+00,8.015547875411748180e+00,3.701288319733414767e+00,5.567988792436352696e+00,-1.508805485217134423e+00,-7.778498086147523694e+00,1.829021468846270437e+01
7.847346036351098064e+00,-2.435215170629859038e+00,-3.902170903644567979e+00,1.005821143414757302e+01,1.676811349113219718e+00,1.095296484420165939e+01,1.420446744142736861e+01,6.781833041944940632e+00,9.923317783167750150e+00,1.653418054847850271e+01,-6.091201065152847427e+00,-1.513502268516238480e+00,3.625331400387941105e+00,2.213043374258448992e+01
4.535452670022633193e+00,-3.136846182774002401e-01,5.205230063903890425e+00,7.295561163082499689e+00,8.380378669924348767e-01,5.101881366906232174e+00,2.646803592430710506e+00,1.396535430786375365e+01,2.774235048793110892e+00,1.895136344806735451e+01,-4.004437142920056480e+00,2.647673030843902708e+00,1.871815158809942403e+01,1.435446205422692856e+01
-5.349739423931428206e+00,6.794776978568076942e+00,7.031815011504010116e+00,4.937462569341012575e+00,2.722179359104188734e-01,-2.738612659813658645e+00,-1.080937037546780566e+01,9.828367623495726235e+00,-6.928231762633505042e+00,7.999704023114472262e-01,-4.357405677466628546e+00,-8.950740818388747133e-01,1.389712618154028867e+01,-1.019556217194998737e+01
-3.814099945885663701e+00,8.806483884603613532e+00,-1.198993921659734063e+01,5.940072706465901575e+00,4.426472279026710588e+00,-9.037586189615979038e+00,-1.409382556672734310e+01,-3.830109312906407659e+00,-5.629530507426914632e+00,-1.769272526802146928e+01,-4.223329089491306476e+00,-3.956034812420251345e+00,-5.856920824470519094e+00,-3.149741489689770191e+01
2.008413708911103157e+00,-1.381411470329774627e+00,-1.765643556856466034e+01,-5.797389329175854922e-01,3.908714482286347547e+00,-1.330151340246177583e+01,-6.624079986456251845e+00,-1.592619383872044558e+01,6.079744226028321208e+00,-1.739383356833687344e+01,7.015336988338877866e+00,-7.851496812853598906e-01,-1.510089378427257856e+01,-1.655695826714669039e+01
-2.862981014208383357e+00,-1.219958744861601652e+01,-2.379184886485402828e+00,-1.721009918321166410e+01,5.982206029799344016e-01,-4.005049861377416143e+00,6.104454182651464222e+00,-1.573567630569174725e+01,9.434182653217687786e+00,-7.387601886895220460e+00,1.260678561195264180e+01,3.895190003316101546e+00,-6.694650776461073427e+00,1.903076559499361409e+01
-5.945356741748159202e+00,-7.447659383063736982e+00,1.190449789418149962e+01,-2.022355316393101887e+01,-5.677964752719979913e+00,1.030921974426930809e+01,1.329128788561788355e+01,-1.473944438205329499e+00,-8.414695584377265281e-01,6.891143198762445188e+00,2.613902142614484170e+00,8.491828759962960049e+00,8.993431498057842255e-01,2.658130350209919968e+01
7.779773530440392548e-01,8.196608349526281145e+00,1.136399996709094928e+01,1.766941340285234752e+00,-1.158517168101572103e+01,9.784991503400984669e+00,8.572655677128169671e+00,1.267745008885737334e+01,-7.391137322505768381e+00,1.946632029193785129e+01,-8.078491784649457941e+00,1.667831038876741889e+00,-2.061452554700857753e+00,-4.972062742977252370e-01
7.806807922344305872e+00,1.039911475948345121e+01,5.505753112112472536e-01,2.016735480304574679e+01,-7.123361545389470528e+00,1.354699635967841154e+00,-2.903516994201278401e+00,1.545205120503377927e+01,-6.275065400708333740e+00,1.255536302640430257e+01,-8.535435712900481420e+00,-1.383755061603797465e+01,2.169030531250843552e+00,-1.942070658568999875e+01
7.941036062490828051e+00,9.854117670150441821e-01,-4.110046516637684277e+00,1.602305992004682622e+01,8.495619617285392167e+00,-3.477878080493956858e+00,-6.868253405166414360e+00,1.042207469682777976e+01,-4.659177601711041561e+00,-5.745246587126079163e+00,-2.870632464054218680e+00,-1.040487245939081618e+01,1.417219865986423599e+01,-5.148112848735387104e+00
2.164808904476581475e+00,-1.120629191456891549e+00,-1.785130646057789816e+00,3.017352789157453863e+00,2.196741824365438589e+01,-1.574172154970564286e+00,2.091380622352562391e+00,-1.263619125021863798e+00,3.302881587766767435e+00,-9.959771000382151129e+00,-7.601097382818817749e-01,1.054315015882351325e+01,8.054094838744248364e+00,1.798310349713213441e+01
-4.193920585284772073e+00,-1.001419317463685621e+00,1.269587785714257233e+00,-8.740669745828423487e+00,1.099841246873555711e+01,5.302890413610648501e+00,3.562489605261187631e+00,-1.516469176415002984e+01,1.199396640338136777e+01,-3.000289940878416495e+00,2.204428918756762279e-01,1.255325826357165653e+01,-1.015361029593780628e+01,1.280559862345074862e+01
-7.822046818206271901e+00,-7.154093055210112517e+00,4.980980203331153433e-02,-1.203500963991453077e+01,-1.948055397335681604e+01,4.654636981051401889e+00,-8.987154574467668411e+00,-1.917350318318382207e+01,4.127661420198375453e+00,-5.507929453499301076e+00,5.857900809477594173e+00,-6.469047443226119576e+00,-1.281203755925474752e+01,-1.776321856205413852e+01
-4.829972462982589754e+00,-8.051341214779210276e+00,-4.533497393837643941e+00,-3.512091186101437668e+00,-2.742210010513244711e+01,-5.261941465105491211e+00,-1.096390770485830757e+01,-6.892277835692829591e+00,-8.875648981332439291e+00,-1.229858563696441287e+01,7.327533500545940548e+00,-1.162382706748245553e+01,-8.384742945853584928e-01,-2.574475751050397321e+01
4.512461414008544835e+00,4.844839656258867144e+00,-1.571573183346394176e-01,7.004624426939868975e+00,3.861273050252454375e+00,-9.980598928025438354e+00,3.695241554583295063e+00,1.381488186920332772e+01,-6.628401604182180940e+00,-4.656354226692817067e-01,1.361742308544716895e+00,6.730429912950698146e+00,1.109678436717243777e+01,5.448073419141069351e+00
8.327041681859991940e+00,1.290703474465778200e+01,7.002463630225237878e+00,9.590457593952006476e+00,3.149021910247391887e+01,-5.341990200852702486e+00,1.337495977934279168e+01,2.227078043703399501e+01,5.464176543196421321e+00,1.767258749685344910e+01,-7.986838015100635957e+00,1.750803878766797439e+01,9.731155437581215040e+00,2.564679026658600947e+01
4.130450901946865372e+00,4.776070066955236726e+00,3.730393887877303527e+00,-1.555999664734787125e+00,1.637642756514854270e+01,6.453000603815371328e+00,7.064360772315361636e+00,9.359387956667152508e+00,1.038321584359881911e+01,1.211032384324850142e+01,-8.623270565854666003e+00,1.370668404431722998e+00,-2.684862235456971113e+00,4.312078952973547707e+00
-3.611428170466466803e+00,-2.677633873036233680e-02,-1.664401818887154771e+00,-1.238234295878370972e+01,-1.544560083025791286e+01,1.717182741524012357e+01,2.092605949833632017e+00,-7.834922504306380375e+00,3.419671693645098820e+00,-2.929687594940197037e+00,2.842085945544033265e+00,-1.523597844877638607e+01,-1.003361013952664393e+01,-1.502023486215023063e+01
-7.828243052104488342e+00,-2.488838513207794811e+00,-2.020739471243634178e+00,-4.713389352556776934e+00,-2.137352989793704339e+01,6.475786564808996282e+00,1.003287258490633826e+00,-1.247737146050016577e+01,-9.032063453524203922e+00,-1.440039816865699596e+00,9.575203277818806313e+00,-8.237998862301411762e+00,-7.963890493163308548e+00,-2.636516522061046253e+00
-1.918049549040709678e+00,-1.339381071817071778e+01,-3.929534972800113657e+00,4.255164774241618098e+00,-7.130946371332544942e+00,-2.033124806681085772e+01,-1.379768295764619879e+01,-1.287001246704177326e+01,-1.568047613072303470e+01,1.169788150493002776e+00,5.864944819773894480e+00,3.238069794876750618e-01,-4.086735294881440161e+00,7.212024642549976328e+00
1.342243080241620312e+00,-1.301372676376316129e+01,-9.441858184113900876e+00,-1.928712018690810659e+00,5.670718130781290611e+00,-2.227307027473979062e+01,-2.393007824968320563e+01,-1.229717613488541161e+01,-5.822426202039215681e+00,-8.179323571196229992e+00,-4.185936317955945896e+00,-3.843583314242604132e+00,-1.614221061414732983e+00,-2.588334795142097633e+00
-8.117965982960217985e-01,4.955076516713877943e+00,-4.393935967121183062e+00,-4.422689185436055936e+00,1.022063648230843214e+01,6.948616411390740488e+00,-2.720646797655067228e+00,4.258285967700405017e+00,1.160663315036030063e+01,-1.180710475064583775e+01,-8.887889784233420798e+00,-7.649920126035049117e-01,9.810549423011126535e+00,-5.666997168400643048e+00
7.306977259676354919e-01,1.870163429191982019e+01,1.127100909089624281e+01,6.550607894265450426e+00,7.748068472815187846e+00,2.095467891737692767e+01,2.523618100850029933e+01,2.602616954174867914e+01,1.738036884035617646e+01,-2.418152575525949644e+00,-2.590305587793240161e-01,9.109884626074327585e+00,1.923882407293028152e+01,6.668809989640775981e+00
3.389807669597974638e+00,1.347621825305705201e+01,1.272030852247728561e+01,1.325598471984853255e+01,3.869190356995750868e-01,5.039858522453282141e+00,2.190920099951189925e+01,2.099430718263027629e+01,5.761596205811736482e+00,8.611694659957878528e+00,4.593014448639473279e+00,9.847240130566827787e+00,5.269091935962052275e+00,1.089370074371443664e+01
2.366142013542031464e+00,-1.770211373429395163e+00,-2.264459325146063406e+00,6.096278656230404103e+00,-5.893184472285738273e+00,-8.148130631693707215e+00,-3.323970418277954586e+00,-8.199088835152377186e+00,-8.174474775097355206e+00,1.324445775325063757e+01,-1.090456295107766316e+00,3.696914285156264413e+00,-1.539823028256777349e+01,-4.621954554834874607e+00
-4.053315494835016963e+00,-1.377878941075320007e+01,-1.080902996457289866e+01,-1.018987831956605916e+01,-3.563920263885023587e+00,-2.750805233366528491e+00,-1.601041694948188621e+01,-2.687982206648377570e+01,-1.155531735520088432e+01,5.328151190217188748e+00,-2.449356051642144649e+00,-6.128829017855725425e+00,-1.589215708236205060e+01,-1.523549090397291117e+01
-8.521663310184413476e+00,-2.007064623466997588e+01,-2.630828274301531877e+00,-1.889265446450538022e+01,-4.213045366001344050e+00,2.681820754308388288e+00,-6.427732678183854631e+00,-1.833182290067266607e+01,-1.081275864200645920e+01,-1.403521255547326163e+01,-7.326407240549279720e-01,-1.775906878321487170e+01,-1.048704350593443468e+00,-2.757869969931526555e+00
-3.071462893482659329e+00,-1.190643409185896040e+01,9.734612846957155341e+00,-7.022569165556774351e+00,-8.063913152126714223e+00,-1.344752439224830010e+00,9.676663498277012110e+00,4.411769334272311660e+00,-4.907237411431203178e+00,-1.662740773359778501e+01,2.866847406060747616e+00,-1.285770937570209149e+01,7.157041142646145104e+00,1.133903298559899575e+01
7.260310774056946137e+00,1.006902545145501904e+01,9.095617219462855729e+00,1.002077040456205914e+01,2.363230694248850128e+00,1.067484200421562335e-01,1.286596546759227522e+01,1.765266199179987794e+01,9.943365808587561361e+00,9.383634119748510471e+00,6.255323260265344132e+00,1.291631999630618566e+01,7.779242315593294599e+00,5.597739603705305989e+00
1.394734712552799039e+01,2.074290515617715869e+01,-4.183648718480184492e+00,1.526620173633591193e+01,1.429355701147719948e+01,1.272612766972741838e+00,-2.113071328876213073e+00,1.375937529461238285e+01,1.642778231904915387e+01,2.603524650247724992e+01,1.395099173143092841e-01,2.922946946615432751e+01,5.103677723310191539e+00,-6.166224546623539915e+00
9.466157113204960893e+00,1.116244508922755152e+01,-1.399533142911033856e+01,6.882356877248893667e+00,9.949353555920872338e+00,-3.454517894958364810e+00,-1.681171016535696694e+01,1.240622314828486061e+00,4.378194857710148824e+00,5.575032992109455243e+00,-4.790624931562106781e+00,1.255409450650855163e+01,-3.017470655217445952e+00,-4.383344739354987363e-01
-9.267595237679259412e+00,-3.112610293496651970e+00,-5.850518638431332796e+00,-8.338971250287110948e+00,-2.684435682685995417e+00,-4.979928359371692537e-01,-1.292615491772403402e+01,-9.743888818688665410e+00,-9.343206254454464954e+00,-2.107412450492586942e+01,-1.592463883151733484e+00,-1.856352210635208166e+01,-5.990048215146565269e+00,9.810087411502859567e+00
-1.888509479606146257e+01,-1.145421039526846663e+01,5.451576721645988499e+00,-1.185755560928221364e+01,-6.867534816164505784e+00,4.505770500770401199e+00,1.296127626294939272e+00,-4.449796458605715266e+00,-9.237905394709834184e+00,-1.676680815277346426e+01,1.300799061928708866e+00,-2.954080006197402497e+01,-3.029040842737151351e+00,-1.113088499526278419e+00
-4.185256749364143047e+00,-7.258779388034603208e+00,1.241140665617921579e+00,3.935327121226186442e-01,4.059163522152066328e+00,3.091857511319293650e+00,1.026683038542983617e+01,9.136407037371602868e+00,-4.348751716082954744e-02,2.715771613705916909e+00,4.698472870415737468e-01,-8.713334711541468991e+00,-2.138731332332156398e+00,-1.825793962416109295e+01
7.364842563209325732e+00,2.796020515236770976e+00,-4.812510757756959801e-01,5.272035340415786919e+00,1.067547494491010518e+01,-2.858386289869757846e+00,7.979679099468710568e+00,6.419531953658347945e+00,8.807784692797241632e+00,1.239643651554428416e+01,-2.256420030509837638e+00,2.227581676647792719e+01,-7.996827818283112066e-01,-8.538637345827009284e+00
5.776178923324130743e+00,5.948867226435741173e+00,1.287095882182885731e+01,-2.537983483386484274e+00,-5.807891177984007669e+00,-5.725008582160416637e+00,3.866060338520789230e-01,-1.143404067626953591e+01,5.871284937565560469e+00,7.070650490989547343e+00,-4.043916266486586863e+00,2.396551758856273651e+01,6.322864291211525156e+00,1.480616062625811580e+01
6.693983221569886233e+00,2.006294099560787636e+00,1.305251070601167029e+01,-3.665904573357210428e+00,-2.739079365968480673e+01,1.000869003935437540e+00,-1.464513980653255665e+00,-1.756249727019092788e+01,-6.697542122177596369e+00,-9.705755182440000794e+00,4.312763159996508833e-01,-3.804383265551792626e+00,1.155827696923148906e+01,1.279278039031267689e+01
6.832403126618872058e+00,-3.265164311536587149e+00,-1.160949284952857852e+01,5.180412704174136351e+00,-1.579567633046772457e+01,6.602600296123602774e+00,-3.123209032876991920e+00,-6.412965306198489257e-01,-5.034107069753970265e+00,-1.223529695100110004e+01,1.086635846950716022e+01,-1.898502332185397989e+01,1.009870396189312736e+00,-4.811833949827330592e+00
-1.881459242890231032e+00,-2.597001938272131660e+00,-2.241226506270999863e+01,9.412214528743833242e+00,2.086068704326451240e+01,8.829319898568686042e-01,-6.233373432876835096e+00,1.384740720719826612e+01,9.568986963964857040e+00,8.172435667633447309e+00,1.397878510262872176e+01,-7.903958206715961943e+00,-1.200161182607704191e+01,-2.392797377828384864e+00
-1.333783048701735652e+01,5.253233238988475051e-01,-6.350346083780520345e-01,1.553337243961459002e+00,2.647610605616633350e+01,-6.515895907416590305e+00,2.634340193069917291e-01,7.200507772939493734e+00,1.086238836293920507e+01,1.797376544886105521e+01,-3.429881924792026027e+00,6.185576477886551849e+00,-8.606889222839912534e+00,1.081436868406628982e+01
-1.471524183709494160e+01,-1.048940134123940382e+00,1.601627211189289923e+01,-4.527090809902666990e+00,-3.644402314014289601e+00,-5.585291800508549009e+00,6.895678752506304576e+00,-3.860247794570577096e+00,-6.678494207736560995e+00,1.745331959641057917e+00,-2.699668038688303540e+01,8.374968179789561873e+00,4.678705953333241574e+00,1.451709571055836534e+00
-1.009871997286047041e-01,-2.536556809582620531e+00,1.935213292279549302e+00,-1.371780284295225361e+00,-1.800429001962879738e+01,-2.127340613679180592e-01,1.171808347021654928e+00,4.290095124063244558e-01,-1.993116312170041127e+01,-1.393101803228980096e+01,-1.937010881408883378e+01,2.599157269277391435e+00,9.674736866483428344e+00,-1.830668990992488077e+01
1.623727909890762788e+01,5.702889450405857374e+00,-1.002105540469012723e+01,2.015150489824482083e+00,-4.196627814070405194e+00,4.008299665374103427e+00,-1.436892586198499355e+00,6.228695354827356034e+00,-1.004782039628975454e+01,-7.640949768655465490e+00,1.508812359374766032e+01,6.855405043759190686e-01,-1.147689036579776278e+00,-1.702429590813982685e+01
1.613328486655009186e+01,1.374987788985877302e+01,3.678845978990130217e+00,3.551533639766132566e+00,9.450467243334252032e+00,7.717505520814743392e+00,6.828120285977519188e+00,-8.534004521365490259e-01,1.076635136455168329e+01,7.284767666548185971e+00,2.615093780436798099e+01,6.437776313586616617e+00,-7.784350357197838299e+00,2.184289299969792708e+00
4.656321682047349420e+00,3.057627447604151172e+00,1.632031780194633441e+01,-1.097740897070809130e+00,8.642425309132079292e+00,1.090557553767589560e+01,4.172804268024098207e+00,-5.279078475978931095e+00,1.752514410286423541e+01,1.122099698854469096e+01,4.272766246516910726e+00,1.033351590675102294e-01,5.948589444154190886e-01,1.829936602806845158e+01
